///直播源本地路径：clan://localhost/ITVBox/tv/tvonline.txt
//直播源在线路径：http://itv.22m.top/ITVBox/tv/tvonline.txt
//diyp专用版epg：http://diyp1.112114.xyz/

//北京联通组播IP端口：coolcat.synology.me:4022
//河北联通组播IP端口：60.7.56.33:4000
//天津联通组播IP端口：ha.xushining.com:50000
//港澳频道token：631170156121436
//虎牙直播：http://159.75.85.63:35455/huya/
//斗鱼直播1线：http://zzy789.xyz/douyu1.php?id= 
//斗鱼直播2线：http://159.75.85.63:35455/douyu/ 

🇨🇳央视频道,#genre#
天津购物,http://ha.xushining.com:50000/udp/225.1.1.151:5002$天津联通组播
天津IPTV,http://ha.xushining.com:50000/udp/225.1.2.123:5002$天津联通组播
河东卫视,http://ha.xushining.com:50000/udp/225.1.2.2:5002$天津联通组播
河西卫视,http://ha.xushining.com:50000/udp/225.1.2.4:5002$天津联通组播
蓟州卫视,http://ha.xushining.com:50000/udp/225.1.1.82:5002$天津联通组播
静海卫视,http://ha.xushining.com:50000/udp/225.1.1.110:5002$天津联通组播
滨海1,http://ha.xushining.com:50000/udp/225.1.2.7:5002$天津联通组播
滨海2,http://ha.xushining.com:50000/udp/225.1.2.8:5002$天津联通组播
4K私享家,http://ha.xushining.com:50000/udp/225.1.1.156:5002$天津联通组播
4K影视,http://ha.xushining.com:50000/udp/225.1.2.190:5002$天津联通组播
CHC动作电影,http://ha.xushining.com:50000/udp/225.1.1.215:5002$天津联通组播
CHC高清电影,http://ha.xushining.com:50000/udp/225.1.1.214:5002$天津联通组播
CHC家庭影院,http://ha.xushining.com:50000/udp/225.1.1.213:5002$天津联通组播
动漫秀场,http://ha.xushining.com:50000/udp/225.1.1.134:5002$天津联通组播
哈哈炫动,http://ha.xushining.com:50000/udp/225.1.1.62:5002$天津联通组播
欢乐动漫,http://ha.xushining.com:50000/udp/225.1.1.132:5002$天津联通组播
都市剧场,http://ha.xushining.com:50000/udp/225.1.1.146:5002$天津联通组播
欢笑剧场4K,http://ha.xushining.com:50000/udp/225.1.1.139:5002$天津联通组播
法制天地,http://ha.xushining.com:50000/udp/225.1.1.237:5002$天津联通组播
环球旅游,http://ha.xushining.com:50000/udp/225.1.2.200:5002$天津联通组播
环球奇观,http://ha.xushining.com:50000/udp/225.1.1.197:5002$天津联通组播

🍁河北频道,#genre#
//河北联通组播IP端口：60.7.56.33:4000
河北卫视,http://60.7.56.33:4000/rtp/239.253.92.154:6011$河北联通组播
河北都市,http://60.7.56.33:4000/rtp/239.253.92.172:6002$河北联通组播
河北公共,http://60.7.56.33:4000/rtp/239.253.92.175:6005$河北联通组播
河北农民,http://60.7.56.33:4000/rtp/239.253.92.176:6006$河北联通组播
河北影视剧,http://60.7.56.33:4000/rtp/239.253.92.173:6003$河北联通组播
河北少儿科教,http://60.7.56.33:4000/rtp/239.253.92.174:6004$河北联通组播
河北经济生活,http://60.7.56.33:4000/rtp/239.253.92.171:6001$河北联通组播
石家庄新闻,http://60.7.56.33:4000/rtp/239.253.92.149:6035$河北联通组播
石家庄娱乐,http://60.7.56.33:4000/rtp/239.253.92.93:8120$河北联通组播
石家庄生活,http://60.7.56.33:4000/rtp/239.253.92.94:8121$河北联通组播
石家庄都市,http://60.7.56.33:4000/rtp/239.253.92.95:8122$河北联通组播
睛彩河北,http://60.7.56.33:4000/rtp/239.253.92.104:6221$河北联通组播
三河电视,http://60.7.56.33:4000/rtp/239.253.93.143:6311$河北联通组播
4K频道,http://60.7.56.33:4000/rtp/239.253.92.114:6187$河北联通组播

⛔福利彩蛋,#genre# 
苍井空_无码,https://video32.bpzy1.com/video/20220601/1944fea4bf41e7cc2ab45144611c739f/index.m3u8
水端麻美_美丽的邻居夫人,https://video.zmwbf.com/20230601/YzEyMGFiOT/215434/720/hls/encrypt/index.m3u8
水端麻美_妻子怀孕岳母被中出,https://play4.laoyacdn.com/20231202/8f2oey4K/index.m3u8
东条夏,https://video.zmwbf.com/20230325/NjJhZWFmNG/162721/1280/hls/encrypt/index.m3u8
东条夏-和妹妹欲望释出,https://lsbbf2.com/20240725/jcFJIOl3/index.m3u8
我被姐姐的同学改造,https://video.zmwbf.com/20221209/M2Q1N2NiOG/202002/1280/hls/encrypt/index.m3u8
时隔十年姐弟洗澡,https://video.zmwbf.com/20231106/ZWRjZjNiZT/093407/720/hls/encrypt/index.m3u8
